timestamp,date,activity
19-05-2003 15:00,19-05-2003,7
19-05-2003 15:01,19-05-2003,8
19-05-2003 15:02,19-05-2003,7
19-05-2003 15:03,19-05-2003,8
19-05-2003 15:04,19-05-2003,7
19-05-2003 15:05,19-05-2003,8
19-05-2003 15:06,19-05-2003,8
19-05-2003 15:07,19-05-2003,7
19-05-2003 15:08,19-05-2003,8
19-05-2003 15:09,19-05-2003,8
19-05-2003 15:10,19-05-2003,8
19-05-2003 15:11,19-05-2003,8
19-05-2003 15:12,19-05-2003,8
19-05-2003 15:13,19-05-2003,8
19-05-2003 15:14,19-05-2003,8
19-05-2003 15:15,19-05-2003,8
19-05-2003 15:16,19-05-2003,8
19-05-2003 15:17,19-05-2003,8
19-05-2003 15:18,19-05-2003,8
19-05-2003 15:19,19-05-2003,8
19-05-2003 15:20,19-05-2003,8
19-05-2003 15:21,19-05-2003,8
19-05-2003 15:22,19-05-2003,8
19-05-2003 15:23,19-05-2003,8
19-05-2003 15:24,19-05-2003,8
19-05-2003 15:25,19-05-2003,8
19-05-2003 15:26,19-05-2003,8
19-05-2003 15:27,19-05-2003,8
19-05-2003 15:28,19-05-2003,8
19-05-2003 15:29,19-05-2003,13
19-05-2003 15:30,19-05-2003,8
19-05-2003 15:31,19-05-2003,8
19-05-2003 15:32,19-05-2003,8
19-05-2003 15:33,19-05-2003,8
19-05-2003 15:34,19-05-2003,8
19-05-2003 15:35,19-05-2003,8
19-05-2003 15:36,19-05-2003,8
19-05-2003 15:37,19-05-2003,8
19-05-2003 15:38,19-05-2003,8
19-05-2003 15:39,19-05-2003,8
19-05-2003 15:40,19-05-2003,8
19-05-2003 15:41,19-05-2003,8
19-05-2003 15:42,19-05-2003,8
19-05-2003 15:43,19-05-2003,13
19-05-2003 15:44,19-05-2003,8
19-05-2003 15:45,19-05-2003,8
19-05-2003 15:46,19-05-2003,8
19-05-2003 15:47,19-05-2003,8
19-05-2003 15:48,19-05-2003,8
19-05-2003 15:49,19-05-2003,8
19-05-2003 15:50,19-05-2003,8
19-05-2003 15:51,19-05-2003,8
19-05-2003 15:52,19-05-2003,8
19-05-2003 15:53,19-05-2003,8
19-05-2003 15:54,19-05-2003,8
19-05-2003 15:55,19-05-2003,8
19-05-2003 15:56,19-05-2003,8
19-05-2003 15:57,19-05-2003,8
19-05-2003 15:58,19-05-2003,30
19-05-2003 15:59,19-05-2003,8
19-05-2003 16:00,19-05-2003,73
19-05-2003 16:01,19-05-2003,8
19-05-2003 16:02,19-05-2003,8
19-05-2003 16:03,19-05-2003,264
19-05-2003 16:04,19-05-2003,17
19-05-2003 16:05,19-05-2003,8
19-05-2003 16:06,19-05-2003,8
19-05-2003 16:07,19-05-2003,8
19-05-2003 16:08,19-05-2003,8
19-05-2003 16:09,19-05-2003,8
19-05-2003 16:10,19-05-2003,8
19-05-2003 16:11,19-05-2003,8
19-05-2003 16:12,19-05-2003,7
19-05-2003 16:13,19-05-2003,8
19-05-2003 16:14,19-05-2003,8
19-05-2003 16:15,19-05-2003,7
19-05-2003 16:16,19-05-2003,8
19-05-2003 16:17,19-05-2003,7
19-05-2003 16:18,19-05-2003,8
19-05-2003 16:19,19-05-2003,8
19-05-2003 16:20,19-05-2003,8
19-05-2003 16:21,19-05-2003,7
19-05-2003 16:22,19-05-2003,8
19-05-2003 16:23,19-05-2003,8
19-05-2003 16:24,19-05-2003,7
