timestamp,date,activity
11-08-2005 09:00,11-08-2005,0
11-08-2005 09:01,11-08-2005,0
11-08-2005 09:02,11-08-2005,0
11-08-2005 09:03,11-08-2005,0
11-08-2005 09:04,11-08-2005,0
11-08-2005 09:05,11-08-2005,3
11-08-2005 09:06,11-08-2005,0
11-08-2005 09:07,11-08-2005,233
11-08-2005 09:08,11-08-2005,0
11-08-2005 09:09,11-08-2005,0
11-08-2005 09:10,11-08-2005,0
11-08-2005 09:11,11-08-2005,0
11-08-2005 09:12,11-08-2005,0
11-08-2005 09:13,11-08-2005,0
11-08-2005 09:14,11-08-2005,0
11-08-2005 09:15,11-08-2005,0
11-08-2005 09:16,11-08-2005,0
11-08-2005 09:17,11-08-2005,0
11-08-2005 09:18,11-08-2005,0
11-08-2005 09:19,11-08-2005,0
11-08-2005 09:20,11-08-2005,0
11-08-2005 09:21,11-08-2005,0
11-08-2005 09:22,11-08-2005,0
11-08-2005 09:23,11-08-2005,0
11-08-2005 09:24,11-08-2005,0
11-08-2005 09:25,11-08-2005,0
11-08-2005 09:26,11-08-2005,0
11-08-2005 09:27,11-08-2005,0
11-08-2005 09:28,11-08-2005,0
11-08-2005 09:29,11-08-2005,0
11-08-2005 09:30,11-08-2005,0
11-08-2005 09:31,11-08-2005,0
11-08-2005 09:32,11-08-2005,0
11-08-2005 09:33,11-08-2005,2042
11-08-2005 09:34,11-08-2005,1277
11-08-2005 09:35,11-08-2005,54
11-08-2005 09:36,11-08-2005,334
11-08-2005 09:37,11-08-2005,407
11-08-2005 09:38,11-08-2005,116
11-08-2005 09:39,11-08-2005,51
11-08-2005 09:40,11-08-2005,61
11-08-2005 09:41,11-08-2005,23
11-08-2005 09:42,11-08-2005,369
11-08-2005 09:43,11-08-2005,61
11-08-2005 09:44,11-08-2005,69
11-08-2005 09:45,11-08-2005,509
11-08-2005 09:46,11-08-2005,1199
11-08-2005 09:47,11-08-2005,1059
11-08-2005 09:48,11-08-2005,1693
11-08-2005 09:49,11-08-2005,1199
11-08-2005 09:50,11-08-2005,876
11-08-2005 09:51,11-08-2005,598
11-08-2005 09:52,11-08-2005,334
11-08-2005 09:53,11-08-2005,434
11-08-2005 09:54,11-08-2005,680
11-08-2005 09:55,11-08-2005,561
11-08-2005 09:56,11-08-2005,434
11-08-2005 09:57,11-08-2005,284
11-08-2005 09:58,11-08-2005,543
11-08-2005 09:59,11-08-2005,225
11-08-2005 10:00,11-08-2005,658
11-08-2005 10:01,11-08-2005,748
11-08-2005 10:02,11-08-2005,822
11-08-2005 10:03,11-08-2005,933
11-08-2005 10:04,11-08-2005,876
11-08-2005 10:05,11-08-2005,543
11-08-2005 10:06,11-08-2005,701
11-08-2005 10:07,11-08-2005,561
11-08-2005 10:08,11-08-2005,357
11-08-2005 10:09,11-08-2005,293
11-08-2005 10:10,11-08-2005,394
11-08-2005 10:11,11-08-2005,210
11-08-2005 10:12,11-08-2005,86
11-08-2005 10:13,11-08-2005,225
11-08-2005 10:14,11-08-2005,334
11-08-2005 10:15,11-08-2005,197
11-08-2005 10:16,11-08-2005,72
11-08-2005 10:17,11-08-2005,701
11-08-2005 10:18,11-08-2005,701
11-08-2005 10:19,11-08-2005,462
11-08-2005 10:20,11-08-2005,561
11-08-2005 10:21,11-08-2005,796
11-08-2005 10:22,11-08-2005,1059
11-08-2005 10:23,11-08-2005,933
11-08-2005 10:24,11-08-2005,1404
11-08-2005 10:25,11-08-2005,561
11-08-2005 10:26,11-08-2005,617
11-08-2005 10:27,11-08-2005,526
11-08-2005 10:28,11-08-2005,509
11-08-2005 10:29,11-08-2005,462
11-08-2005 10:30,11-08-2005,493
11-08-2005 10:31,11-08-2005,543
11-08-2005 10:32,11-08-2005,477
11-08-2005 10:33,11-08-2005,462
11-08-2005 10:34,11-08-2005,448
11-08-2005 10:35,11-08-2005,420
11-08-2005 10:36,11-08-2005,509
11-08-2005 10:37,11-08-2005,357
11-08-2005 10:38,11-08-2005,1092
11-08-2005 10:39,11-08-2005,1059
11-08-2005 10:40,11-08-2005,303
11-08-2005 10:41,11-08-2005,105
11-08-2005 10:42,11-08-2005,191
11-08-2005 10:43,11-08-2005,543
11-08-2005 10:44,11-08-2005,346
11-08-2005 10:45,11-08-2005,67
11-08-2005 10:46,11-08-2005,33
11-08-2005 10:47,11-08-2005,0
11-08-2005 10:48,11-08-2005,0
11-08-2005 10:49,11-08-2005,434
11-08-2005 10:50,11-08-2005,462
11-08-2005 10:51,11-08-2005,462
11-08-2005 10:52,11-08-2005,334
11-08-2005 10:53,11-08-2005,33
11-08-2005 10:54,11-08-2005,0
11-08-2005 10:55,11-08-2005,0
11-08-2005 10:56,11-08-2005,155
11-08-2005 10:57,11-08-2005,357
11-08-2005 10:58,11-08-2005,1318
11-08-2005 10:59,11-08-2005,933
11-08-2005 11:00,11-08-2005,993
11-08-2005 11:01,11-08-2005,963
11-08-2005 11:02,11-08-2005,101
11-08-2005 11:03,11-08-2005,113
11-08-2005 11:04,11-08-2005,97
11-08-2005 11:05,11-08-2005,284
11-08-2005 11:06,11-08-2005,140
11-08-2005 11:07,11-08-2005,680
11-08-2005 11:08,11-08-2005,1860
11-08-2005 11:09,11-08-2005,1802
11-08-2005 11:10,11-08-2005,210
11-08-2005 11:11,11-08-2005,637
11-08-2005 11:12,11-08-2005,314
11-08-2005 11:13,11-08-2005,420
11-08-2005 11:14,11-08-2005,598
11-08-2005 11:15,11-08-2005,334
11-08-2005 11:16,11-08-2005,434
11-08-2005 11:17,11-08-2005,772
11-08-2005 11:18,11-08-2005,140
11-08-2005 11:19,11-08-2005,334
11-08-2005 11:20,11-08-2005,1404
11-08-2005 11:21,11-08-2005,509
11-08-2005 11:22,11-08-2005,748
11-08-2005 11:23,11-08-2005,1025
11-08-2005 11:24,11-08-2005,701
11-08-2005 11:25,11-08-2005,1199
11-08-2005 11:26,11-08-2005,1199
11-08-2005 11:27,11-08-2005,1238
11-08-2005 11:28,11-08-2005,748
11-08-2005 11:29,11-08-2005,1092
11-08-2005 11:30,11-08-2005,1092
11-08-2005 11:31,11-08-2005,1449
11-08-2005 11:32,11-08-2005,1059
11-08-2005 11:33,11-08-2005,933
11-08-2005 11:34,11-08-2005,993
11-08-2005 11:35,11-08-2005,1059
11-08-2005 11:36,11-08-2005,1092
11-08-2005 11:37,11-08-2005,1025
11-08-2005 11:38,11-08-2005,1162
11-08-2005 11:39,11-08-2005,933
11-08-2005 11:40,11-08-2005,822
11-08-2005 11:41,11-08-2005,933
11-08-2005 11:42,11-08-2005,701
11-08-2005 11:43,11-08-2005,933
11-08-2005 11:44,11-08-2005,876
11-08-2005 11:45,11-08-2005,658
11-08-2005 11:46,11-08-2005,658
11-08-2005 11:47,11-08-2005,822
11-08-2005 11:48,11-08-2005,796
11-08-2005 11:49,11-08-2005,748
11-08-2005 11:50,11-08-2005,462
11-08-2005 11:51,11-08-2005,876
11-08-2005 11:52,11-08-2005,796
11-08-2005 11:53,11-08-2005,462
11-08-2005 11:54,11-08-2005,257
11-08-2005 11:55,11-08-2005,284
11-08-2005 11:56,11-08-2005,617
11-08-2005 11:57,11-08-2005,617
11-08-2005 11:58,11-08-2005,69
11-08-2005 11:59,11-08-2005,284
11-08-2005 12:00,11-08-2005,579
11-08-2005 12:01,11-08-2005,876
11-08-2005 12:02,11-08-2005,598
11-08-2005 12:03,11-08-2005,543
11-08-2005 12:04,11-08-2005,579
11-08-2005 12:05,11-08-2005,701
11-08-2005 12:06,11-08-2005,658
11-08-2005 12:07,11-08-2005,748
11-08-2005 12:08,11-08-2005,876
11-08-2005 12:09,11-08-2005,822
11-08-2005 12:10,11-08-2005,724
11-08-2005 12:11,11-08-2005,933
11-08-2005 12:12,11-08-2005,324
11-08-2005 12:13,11-08-2005,748
11-08-2005 12:14,11-08-2005,598
11-08-2005 12:15,11-08-2005,210
11-08-2005 12:16,11-08-2005,381
11-08-2005 12:17,11-08-2005,184
11-08-2005 12:18,11-08-2005,124
11-08-2005 12:19,11-08-2005,526
11-08-2005 12:20,11-08-2005,394
11-08-2005 12:21,11-08-2005,822
11-08-2005 12:22,11-08-2005,3
11-08-2005 12:23,11-08-2005,72
11-08-2005 12:24,11-08-2005,266
11-08-2005 12:25,11-08-2005,93
11-08-2005 12:26,11-08-2005,97
11-08-2005 12:27,11-08-2005,72
11-08-2005 12:28,11-08-2005,407
11-08-2005 12:29,11-08-2005,462
11-08-2005 12:30,11-08-2005,1449
11-08-2005 12:31,11-08-2005,904
11-08-2005 12:32,11-08-2005,993
11-08-2005 12:33,11-08-2005,822
11-08-2005 12:34,11-08-2005,248
11-08-2005 12:35,11-08-2005,561
11-08-2005 12:36,11-08-2005,357
11-08-2005 12:37,11-08-2005,150
11-08-2005 12:38,11-08-2005,197
11-08-2005 12:39,11-08-2005,266
11-08-2005 12:40,11-08-2005,19
11-08-2005 12:41,11-08-2005,293
11-08-2005 12:42,11-08-2005,145
11-08-2005 12:43,11-08-2005,172
11-08-2005 12:44,11-08-2005,210
11-08-2005 12:45,11-08-2005,658
11-08-2005 12:46,11-08-2005,225
11-08-2005 12:47,11-08-2005,724
11-08-2005 12:48,11-08-2005,197
11-08-2005 12:49,11-08-2005,1092
11-08-2005 12:50,11-08-2005,904
11-08-2005 12:51,11-08-2005,191
11-08-2005 12:52,11-08-2005,369
11-08-2005 12:53,11-08-2005,38
11-08-2005 12:54,11-08-2005,394
11-08-2005 12:55,11-08-2005,150
11-08-2005 12:56,11-08-2005,314
11-08-2005 12:57,11-08-2005,822
11-08-2005 12:58,11-08-2005,12
11-08-2005 12:59,11-08-2005,225
11-08-2005 13:00,11-08-2005,140
11-08-2005 13:01,11-08-2005,369
11-08-2005 13:02,11-08-2005,26
11-08-2005 13:03,11-08-2005,284
11-08-2005 13:04,11-08-2005,462
11-08-2005 13:05,11-08-2005,381
11-08-2005 13:06,11-08-2005,933
11-08-2005 13:07,11-08-2005,381
11-08-2005 13:08,11-08-2005,314
11-08-2005 13:09,11-08-2005,369
11-08-2005 13:10,11-08-2005,448
11-08-2005 13:11,11-08-2005,434
11-08-2005 13:12,11-08-2005,748
11-08-2005 13:13,11-08-2005,394
11-08-2005 13:14,11-08-2005,303
11-08-2005 13:15,11-08-2005,1025
11-08-2005 13:16,11-08-2005,1542
11-08-2005 13:17,11-08-2005,2618
11-08-2005 13:18,11-08-2005,1404
11-08-2005 13:19,11-08-2005,1238
11-08-2005 13:20,11-08-2005,129
11-08-2005 13:21,11-08-2005,9
11-08-2005 13:22,11-08-2005,178
11-08-2005 13:23,11-08-2005,20
11-08-2005 13:24,11-08-2005,0
11-08-2005 13:25,11-08-2005,0
11-08-2005 13:26,11-08-2005,0
11-08-2005 13:27,11-08-2005,31
11-08-2005 13:28,11-08-2005,20
11-08-2005 13:29,11-08-2005,197
11-08-2005 13:30,11-08-2005,18
11-08-2005 13:31,11-08-2005,101
11-08-2005 13:32,11-08-2005,86
11-08-2005 13:33,11-08-2005,680
11-08-2005 13:34,11-08-2005,637
11-08-2005 13:35,11-08-2005,477
11-08-2005 13:36,11-08-2005,10
11-08-2005 13:37,11-08-2005,113
11-08-2005 13:38,11-08-2005,0
