timestamp,date,activity
07-05-2003 12:00,07-05-2003,0
07-05-2003 12:01,07-05-2003,143
07-05-2003 12:02,07-05-2003,0
07-05-2003 12:03,07-05-2003,20
07-05-2003 12:04,07-05-2003,166
07-05-2003 12:05,07-05-2003,160
07-05-2003 12:06,07-05-2003,17
07-05-2003 12:07,07-05-2003,646
07-05-2003 12:08,07-05-2003,978
07-05-2003 12:09,07-05-2003,306
07-05-2003 12:10,07-05-2003,277
07-05-2003 12:11,07-05-2003,439
07-05-2003 12:12,07-05-2003,130
07-05-2003 12:13,07-05-2003,32
07-05-2003 12:14,07-05-2003,184
07-05-2003 12:15,07-05-2003,454
07-05-2003 12:16,07-05-2003,783
07-05-2003 12:17,07-05-2003,386
07-05-2003 12:18,07-05-2003,306
07-05-2003 12:19,07-05-2003,120
07-05-2003 12:20,07-05-2003,268
07-05-2003 12:21,07-05-2003,268
07-05-2003 12:22,07-05-2003,204
07-05-2003 12:23,07-05-2003,485
07-05-2003 12:24,07-05-2003,485
07-05-2003 12:25,07-05-2003,328
07-05-2003 12:26,07-05-2003,61
07-05-2003 12:27,07-05-2003,172
07-05-2003 12:28,07-05-2003,1221
07-05-2003 12:29,07-05-2003,783
07-05-2003 12:30,07-05-2003,398
07-05-2003 12:31,07-05-2003,469
07-05-2003 12:32,07-05-2003,190
07-05-2003 12:33,07-05-2003,242
07-05-2003 12:34,07-05-2003,242
07-05-2003 12:35,07-05-2003,212
07-05-2003 12:36,07-05-2003,91
07-05-2003 12:37,07-05-2003,116
07-05-2003 12:38,07-05-2003,259
07-05-2003 12:39,07-05-2003,667
07-05-2003 12:40,07-05-2003,783
07-05-2003 12:41,07-05-2003,469
07-05-2003 12:42,07-05-2003,485
07-05-2003 12:43,07-05-2003,587
07-05-2003 12:44,07-05-2003,568
07-05-2003 12:45,07-05-2003,306
07-05-2003 12:46,07-05-2003,134
07-05-2003 12:47,07-05-2003,242
07-05-2003 12:48,07-05-2003,139
07-05-2003 12:49,07-05-2003,235
07-05-2003 12:50,07-05-2003,197
07-05-2003 12:51,07-05-2003,667
07-05-2003 12:52,07-05-2003,517
07-05-2003 12:53,07-05-2003,328
07-05-2003 12:54,07-05-2003,759
07-05-2003 12:55,07-05-2003,8
07-05-2003 12:56,07-05-2003,306
07-05-2003 12:57,07-05-2003,689
07-05-2003 12:58,07-05-2003,469
07-05-2003 12:59,07-05-2003,197
07-05-2003 13:00,07-05-2003,306
07-05-2003 13:01,07-05-2003,286
07-05-2003 13:02,07-05-2003,12
07-05-2003 13:03,07-05-2003,0
07-05-2003 13:04,07-05-2003,130
07-05-2003 13:05,07-05-2003,160
07-05-2003 13:06,07-05-2003,296
07-05-2003 13:07,07-05-2003,317
07-05-2003 13:08,07-05-2003,338
07-05-2003 13:09,07-05-2003,277
07-05-2003 13:10,07-05-2003,88
07-05-2003 13:11,07-05-2003,79
07-05-2003 13:12,07-05-2003,197
07-05-2003 13:13,07-05-2003,154
07-05-2003 13:14,07-05-2003,172
07-05-2003 13:15,07-05-2003,250
07-05-2003 13:16,07-05-2003,398
07-05-2003 13:17,07-05-2003,52
07-05-2003 13:18,07-05-2003,38
07-05-2003 13:19,07-05-2003,70
07-05-2003 13:20,07-05-2003,8
07-05-2003 13:21,07-05-2003,517
07-05-2003 13:22,07-05-2003,14
07-05-2003 13:23,07-05-2003,178
07-05-2003 13:24,07-05-2003,250
07-05-2003 13:25,07-05-2003,67
07-05-2003 13:26,07-05-2003,190
07-05-2003 13:27,07-05-2003,296
07-05-2003 13:28,07-05-2003,190
07-05-2003 13:29,07-05-2003,184
07-05-2003 13:30,07-05-2003,154
07-05-2003 13:31,07-05-2003,349
07-05-2003 13:32,07-05-2003,197
07-05-2003 13:33,07-05-2003,286
07-05-2003 13:34,07-05-2003,197
07-05-2003 13:35,07-05-2003,242
07-05-2003 13:36,07-05-2003,689
07-05-2003 13:37,07-05-2003,166
07-05-2003 13:38,07-05-2003,32
07-05-2003 13:39,07-05-2003,398
07-05-2003 13:40,07-05-2003,485
07-05-2003 13:41,07-05-2003,296
07-05-2003 13:42,07-05-2003,469
07-05-2003 13:43,07-05-2003,398
07-05-2003 13:44,07-05-2003,296
07-05-2003 13:45,07-05-2003,809
07-05-2003 13:46,07-05-2003,948
07-05-2003 13:47,07-05-2003,712
07-05-2003 13:48,07-05-2003,835
07-05-2003 13:49,07-05-2003,349
07-05-2003 13:50,07-05-2003,712
07-05-2003 13:51,07-05-2003,667
07-05-2003 13:52,07-05-2003,667
07-05-2003 13:53,07-05-2003,485
07-05-2003 13:54,07-05-2003,361
07-05-2003 13:55,07-05-2003,361
07-05-2003 13:56,07-05-2003,0
07-05-2003 13:57,07-05-2003,0
07-05-2003 13:58,07-05-2003,0
07-05-2003 13:59,07-05-2003,0
07-05-2003 14:00,07-05-2003,0
07-05-2003 14:01,07-05-2003,0
07-05-2003 14:02,07-05-2003,21
07-05-2003 14:03,07-05-2003,67
07-05-2003 14:04,07-05-2003,88
07-05-2003 14:05,07-05-2003,43
07-05-2003 14:06,07-05-2003,485
07-05-2003 14:07,07-05-2003,568
07-05-2003 14:08,07-05-2003,550
07-05-2003 14:09,07-05-2003,328
07-05-2003 14:10,07-05-2003,64
07-05-2003 14:11,07-05-2003,58
07-05-2003 14:12,07-05-2003,116
07-05-2003 14:13,07-05-2003,11
07-05-2003 14:14,07-05-2003,82
07-05-2003 14:15,07-05-2003,250
07-05-2003 14:16,07-05-2003,172
07-05-2003 14:17,07-05-2003,306
07-05-2003 14:18,07-05-2003,227
07-05-2003 14:19,07-05-2003,120
07-05-2003 14:20,07-05-2003,61
07-05-2003 14:21,07-05-2003,172
07-05-2003 14:22,07-05-2003,533
07-05-2003 14:23,07-05-2003,919
07-05-2003 14:24,07-05-2003,862
07-05-2003 14:25,07-05-2003,139
07-05-2003 14:26,07-05-2003,64
07-05-2003 14:27,07-05-2003,58
07-05-2003 14:28,07-05-2003,373
07-05-2003 14:29,07-05-2003,469
07-05-2003 14:30,07-05-2003,286
07-05-2003 14:31,07-05-2003,98
07-05-2003 14:32,07-05-2003,120
07-05-2003 14:33,07-05-2003,134
07-05-2003 14:34,07-05-2003,550
07-05-2003 14:35,07-05-2003,411
07-05-2003 14:36,07-05-2003,0
07-05-2003 14:37,07-05-2003,0
07-05-2003 14:38,07-05-2003,73
07-05-2003 14:39,07-05-2003,0
07-05-2003 14:40,07-05-2003,1146
07-05-2003 14:41,07-05-2003,1010
07-05-2003 14:42,07-05-2003,689
07-05-2003 14:43,07-05-2003,268
