timestamp,date,activity
06-05-2004 10:00,06-05-2004,3
06-05-2004 10:01,06-05-2004,190
06-05-2004 10:02,06-05-2004,8
06-05-2004 10:03,06-05-2004,3
06-05-2004 10:04,06-05-2004,14
06-05-2004 10:05,06-05-2004,3
06-05-2004 10:06,06-05-2004,0
06-05-2004 10:07,06-05-2004,0
06-05-2004 10:08,06-05-2004,0
06-05-2004 10:09,06-05-2004,0
06-05-2004 10:10,06-05-2004,0
06-05-2004 10:11,06-05-2004,0
06-05-2004 10:12,06-05-2004,0
06-05-2004 10:13,06-05-2004,0
06-05-2004 10:14,06-05-2004,0
06-05-2004 10:15,06-05-2004,0
06-05-2004 10:16,06-05-2004,0
06-05-2004 10:17,06-05-2004,0
06-05-2004 10:18,06-05-2004,0
06-05-2004 10:19,06-05-2004,0
06-05-2004 10:20,06-05-2004,0
06-05-2004 10:21,06-05-2004,0
06-05-2004 10:22,06-05-2004,469
06-05-2004 10:23,06-05-2004,1260
06-05-2004 10:24,06-05-2004,1182
06-05-2004 10:25,06-05-2004,212
06-05-2004 10:26,06-05-2004,38
06-05-2004 10:27,06-05-2004,85
06-05-2004 10:28,06-05-2004,98
06-05-2004 10:29,06-05-2004,166
06-05-2004 10:30,06-05-2004,190
06-05-2004 10:31,06-05-2004,18
06-05-2004 10:32,06-05-2004,98
06-05-2004 10:33,06-05-2004,227
06-05-2004 10:34,06-05-2004,67
06-05-2004 10:35,06-05-2004,102
06-05-2004 10:36,06-05-2004,154
06-05-2004 10:37,06-05-2004,14
06-05-2004 10:38,06-05-2004,107
06-05-2004 10:39,06-05-2004,338
06-05-2004 10:40,06-05-2004,67
06-05-2004 10:41,06-05-2004,73
06-05-2004 10:42,06-05-2004,34
06-05-2004 10:43,06-05-2004,20
06-05-2004 10:44,06-05-2004,43
06-05-2004 10:45,06-05-2004,143
06-05-2004 10:46,06-05-2004,134
06-05-2004 10:47,06-05-2004,386
06-05-2004 10:48,06-05-2004,107
06-05-2004 10:49,06-05-2004,454
06-05-2004 10:50,06-05-2004,204
06-05-2004 10:51,06-05-2004,689
06-05-2004 10:52,06-05-2004,1010
06-05-2004 10:53,06-05-2004,1076
06-05-2004 10:54,06-05-2004,646
06-05-2004 10:55,06-05-2004,212
06-05-2004 10:56,06-05-2004,349
06-05-2004 10:57,06-05-2004,17
06-05-2004 10:58,06-05-2004,82
06-05-2004 10:59,06-05-2004,286
06-05-2004 11:00,06-05-2004,160
06-05-2004 11:01,06-05-2004,134
06-05-2004 11:02,06-05-2004,219
06-05-2004 11:03,06-05-2004,485
06-05-2004 11:04,06-05-2004,1260
06-05-2004 11:05,06-05-2004,712
06-05-2004 11:06,06-05-2004,361
06-05-2004 11:07,06-05-2004,98
06-05-2004 11:08,06-05-2004,485
06-05-2004 11:09,06-05-2004,107
06-05-2004 11:10,06-05-2004,143
06-05-2004 11:11,06-05-2004,259
06-05-2004 11:12,06-05-2004,172
06-05-2004 11:13,06-05-2004,88
06-05-2004 11:14,06-05-2004,134
06-05-2004 11:15,06-05-2004,47
06-05-2004 11:16,06-05-2004,64
06-05-2004 11:17,06-05-2004,120
06-05-2004 11:18,06-05-2004,116
06-05-2004 11:19,06-05-2004,212
06-05-2004 11:20,06-05-2004,328
06-05-2004 11:21,06-05-2004,349
06-05-2004 11:22,06-05-2004,259
06-05-2004 11:23,06-05-2004,398
06-05-2004 11:24,06-05-2004,533
06-05-2004 11:25,06-05-2004,517
06-05-2004 11:26,06-05-2004,783
06-05-2004 11:27,06-05-2004,646
06-05-2004 11:28,06-05-2004,227
06-05-2004 11:29,06-05-2004,197
06-05-2004 11:30,06-05-2004,296
06-05-2004 11:31,06-05-2004,606
06-05-2004 11:32,06-05-2004,386
06-05-2004 11:33,06-05-2004,15
06-05-2004 11:34,06-05-2004,18
06-05-2004 11:35,06-05-2004,34
06-05-2004 11:36,06-05-2004,0
06-05-2004 11:37,06-05-2004,98
06-05-2004 11:38,06-05-2004,212
06-05-2004 11:39,06-05-2004,296
06-05-2004 11:40,06-05-2004,626
06-05-2004 11:41,06-05-2004,500
06-05-2004 11:42,06-05-2004,533
06-05-2004 11:43,06-05-2004,286
06-05-2004 11:44,06-05-2004,439
06-05-2004 11:45,06-05-2004,689
06-05-2004 11:46,06-05-2004,296
06-05-2004 11:47,06-05-2004,212
06-05-2004 11:48,06-05-2004,219
06-05-2004 11:49,06-05-2004,79
06-05-2004 11:50,06-05-2004,116
06-05-2004 11:51,06-05-2004,277
06-05-2004 11:52,06-05-2004,606
06-05-2004 11:53,06-05-2004,107
06-05-2004 11:54,06-05-2004,219
06-05-2004 11:55,06-05-2004,91
06-05-2004 11:56,06-05-2004,85
06-05-2004 11:57,06-05-2004,0
06-05-2004 11:58,06-05-2004,70
06-05-2004 11:59,06-05-2004,111
06-05-2004 12:00,06-05-2004,76
06-05-2004 12:01,06-05-2004,219
06-05-2004 12:02,06-05-2004,317
06-05-2004 12:03,06-05-2004,286
06-05-2004 12:04,06-05-2004,154
06-05-2004 12:05,06-05-2004,154
06-05-2004 12:06,06-05-2004,130
06-05-2004 12:07,06-05-2004,568
06-05-2004 12:08,06-05-2004,626
06-05-2004 12:09,06-05-2004,783
06-05-2004 12:10,06-05-2004,606
06-05-2004 12:11,06-05-2004,107
06-05-2004 12:12,06-05-2004,338
06-05-2004 12:13,06-05-2004,277
06-05-2004 12:14,06-05-2004,9
06-05-2004 12:15,06-05-2004,27
06-05-2004 12:16,06-05-2004,517
06-05-2004 12:17,06-05-2004,500
