timestamp,date,activity
27-05-2004 12:30,27-05-2004,5
27-05-2004 12:31,27-05-2004,5
27-05-2004 12:32,27-05-2004,5
27-05-2004 12:33,27-05-2004,5
27-05-2004 12:34,27-05-2004,5
27-05-2004 12:35,27-05-2004,17
27-05-2004 12:36,27-05-2004,15
27-05-2004 12:37,27-05-2004,5
27-05-2004 12:38,27-05-2004,5
27-05-2004 12:39,27-05-2004,5
27-05-2004 12:40,27-05-2004,1418
27-05-2004 12:41,27-05-2004,5
27-05-2004 12:42,27-05-2004,3
27-05-2004 12:43,27-05-2004,5
27-05-2004 12:44,27-05-2004,828
27-05-2004 12:45,27-05-2004,322
27-05-2004 12:46,27-05-2004,283
27-05-2004 12:47,27-05-2004,131
27-05-2004 12:48,27-05-2004,111
27-05-2004 12:49,27-05-2004,181
27-05-2004 12:50,27-05-2004,76
27-05-2004 12:51,27-05-2004,293
27-05-2004 12:52,27-05-2004,194
27-05-2004 12:53,27-05-2004,136
27-05-2004 12:54,27-05-2004,407
27-05-2004 12:55,27-05-2004,421
27-05-2004 12:56,27-05-2004,854
27-05-2004 12:57,27-05-2004,854
27-05-2004 12:58,27-05-2004,705
27-05-2004 12:59,27-05-2004,828
27-05-2004 13:00,27-05-2004,381
27-05-2004 13:01,27-05-2004,96
27-05-2004 13:02,27-05-2004,256
27-05-2004 13:03,27-05-2004,407
27-05-2004 13:04,27-05-2004,883
27-05-2004 13:05,27-05-2004,705
27-05-2004 13:06,27-05-2004,801
27-05-2004 13:07,27-05-2004,1290
27-05-2004 13:08,27-05-2004,640
27-05-2004 13:09,27-05-2004,161
27-05-2004 13:10,27-05-2004,239
27-05-2004 13:11,27-05-2004,141
27-05-2004 13:12,27-05-2004,121
27-05-2004 13:13,27-05-2004,283
27-05-2004 13:14,27-05-2004,1137
27-05-2004 13:15,27-05-2004,801
27-05-2004 13:16,27-05-2004,640
27-05-2004 13:17,27-05-2004,620
27-05-2004 13:18,27-05-2004,449
27-05-2004 13:19,27-05-2004,464
27-05-2004 13:20,27-05-2004,394
27-05-2004 13:21,27-05-2004,751
27-05-2004 13:22,27-05-2004,1332
27-05-2004 13:23,27-05-2004,911
27-05-2004 13:24,27-05-2004,231
27-05-2004 13:25,27-05-2004,346
27-05-2004 13:26,27-05-2004,911
27-05-2004 13:27,27-05-2004,971
27-05-2004 13:28,27-05-2004,971
27-05-2004 13:29,27-05-2004,369
27-05-2004 13:30,27-05-2004,564
27-05-2004 13:31,27-05-2004,582
27-05-2004 13:32,27-05-2004,357
27-05-2004 13:33,27-05-2004,529
27-05-2004 13:34,27-05-2004,73
27-05-2004 13:35,27-05-2004,434
27-05-2004 13:36,27-05-2004,1137
27-05-2004 13:37,27-05-2004,1102
27-05-2004 13:38,27-05-2004,1659
27-05-2004 13:39,27-05-2004,564
27-05-2004 13:40,27-05-2004,683
27-05-2004 13:41,27-05-2004,545
27-05-2004 13:42,27-05-2004,357
