timestamp,date,activity
29-08-2002 14:30,29-08-2002,249
29-08-2002 14:31,29-08-2002,69
29-08-2002 14:32,29-08-2002,116
29-08-2002 14:33,29-08-2002,258
29-08-2002 14:34,29-08-2002,152
29-08-2002 14:35,29-08-2002,142
29-08-2002 14:36,29-08-2002,467
29-08-2002 14:37,29-08-2002,711
29-08-2002 14:38,29-08-2002,360
29-08-2002 14:39,29-08-2002,47
29-08-2002 14:40,29-08-2002,189
29-08-2002 14:41,29-08-2002,294
29-08-2002 14:42,29-08-2002,168
29-08-2002 14:43,29-08-2002,36
29-08-2002 14:44,29-08-2002,304
29-08-2002 14:45,29-08-2002,163
29-08-2002 14:46,29-08-2002,80
29-08-2002 14:47,29-08-2002,195
29-08-2002 14:48,29-08-2002,66
29-08-2002 14:49,29-08-2002,0
29-08-2002 14:50,29-08-2002,0
29-08-2002 14:51,29-08-2002,10
29-08-2002 14:52,29-08-2002,182
29-08-2002 14:53,29-08-2002,182
29-08-2002 14:54,29-08-2002,0
29-08-2002 14:55,29-08-2002,16
29-08-2002 14:56,29-08-2002,0
29-08-2002 14:57,29-08-2002,26
29-08-2002 14:58,29-08-2002,3
29-08-2002 14:59,29-08-2002,17
29-08-2002 15:00,29-08-2002,26
29-08-2002 15:01,29-08-2002,195
29-08-2002 15:02,29-08-2002,258
29-08-2002 15:03,29-08-2002,107
29-08-2002 15:04,29-08-2002,26
29-08-2002 15:05,29-08-2002,0
29-08-2002 15:06,29-08-2002,3
29-08-2002 15:07,29-08-2002,0
29-08-2002 15:08,29-08-2002,0
29-08-2002 15:09,29-08-2002,5
29-08-2002 15:10,29-08-2002,31
29-08-2002 15:11,29-08-2002,284
29-08-2002 15:12,29-08-2002,42
29-08-2002 15:13,29-08-2002,0
29-08-2002 15:14,29-08-2002,3
29-08-2002 15:15,29-08-2002,22
29-08-2002 15:16,29-08-2002,3
29-08-2002 15:17,29-08-2002,24
29-08-2002 15:18,29-08-2002,16
29-08-2002 15:19,29-08-2002,0
29-08-2002 15:20,29-08-2002,3
29-08-2002 15:21,29-08-2002,0
29-08-2002 15:22,29-08-2002,249
29-08-2002 15:23,29-08-2002,31
29-08-2002 15:24,29-08-2002,31
29-08-2002 15:25,29-08-2002,38
29-08-2002 15:26,29-08-2002,40
29-08-2002 15:27,29-08-2002,3
29-08-2002 15:28,29-08-2002,22
29-08-2002 15:29,29-08-2002,100
29-08-2002 15:30,29-08-2002,52
29-08-2002 15:31,29-08-2002,73
29-08-2002 15:32,29-08-2002,17
29-08-2002 15:33,29-08-2002,22
29-08-2002 15:34,29-08-2002,14
29-08-2002 15:35,29-08-2002,59
29-08-2002 15:36,29-08-2002,38
29-08-2002 15:37,29-08-2002,76
29-08-2002 15:38,29-08-2002,55
29-08-2002 15:39,29-08-2002,3
29-08-2002 15:40,29-08-2002,29
29-08-2002 15:41,29-08-2002,24
29-08-2002 15:42,29-08-2002,131
29-08-2002 15:43,29-08-2002,36
29-08-2002 15:44,29-08-2002,33
29-08-2002 15:45,29-08-2002,104
29-08-2002 15:46,29-08-2002,55
29-08-2002 15:47,29-08-2002,80
29-08-2002 15:48,29-08-2002,38
29-08-2002 15:49,29-08-2002,69
29-08-2002 15:50,29-08-2002,80
29-08-2002 15:51,29-08-2002,22
29-08-2002 15:52,29-08-2002,10
29-08-2002 15:53,29-08-2002,29
29-08-2002 15:54,29-08-2002,55
29-08-2002 15:55,29-08-2002,14
29-08-2002 15:56,29-08-2002,26
29-08-2002 15:57,29-08-2002,35
29-08-2002 15:58,29-08-2002,372
29-08-2002 15:59,29-08-2002,294
29-08-2002 16:00,29-08-2002,348
29-08-2002 16:01,29-08-2002,249
29-08-2002 16:02,29-08-2002,3
29-08-2002 16:03,29-08-2002,0
29-08-2002 16:04,29-08-2002,0
29-08-2002 16:05,29-08-2002,0
29-08-2002 16:06,29-08-2002,3
29-08-2002 16:07,29-08-2002,73
29-08-2002 16:08,29-08-2002,182
29-08-2002 16:09,29-08-2002,55
29-08-2002 16:10,29-08-2002,189
29-08-2002 16:11,29-08-2002,175
29-08-2002 16:12,29-08-2002,33
29-08-2002 16:13,29-08-2002,9
29-08-2002 16:14,29-08-2002,0
29-08-2002 16:15,29-08-2002,3
29-08-2002 16:16,29-08-2002,0
29-08-2002 16:17,29-08-2002,3
29-08-2002 16:18,29-08-2002,29
29-08-2002 16:19,29-08-2002,266
29-08-2002 16:20,29-08-2002,0
29-08-2002 16:21,29-08-2002,275
29-08-2002 16:22,29-08-2002,315
29-08-2002 16:23,29-08-2002,126
29-08-2002 16:24,29-08-2002,80
29-08-2002 16:25,29-08-2002,69
29-08-2002 16:26,29-08-2002,80
29-08-2002 16:27,29-08-2002,66
29-08-2002 16:28,29-08-2002,66
29-08-2002 16:29,29-08-2002,195
29-08-2002 16:30,29-08-2002,451
29-08-2002 16:31,29-08-2002,483
29-08-2002 16:32,29-08-2002,249
29-08-2002 16:33,29-08-2002,80
29-08-2002 16:34,29-08-2002,86
29-08-2002 16:35,29-08-2002,17
29-08-2002 16:36,29-08-2002,3
29-08-2002 16:37,29-08-2002,0
29-08-2002 16:38,29-08-2002,121
29-08-2002 16:39,29-08-2002,438
29-08-2002 16:40,29-08-2002,69
29-08-2002 16:41,29-08-2002,142
29-08-2002 16:42,29-08-2002,0
29-08-2002 16:43,29-08-2002,31
29-08-2002 16:44,29-08-2002,29
29-08-2002 16:45,29-08-2002,35
29-08-2002 16:46,29-08-2002,5
29-08-2002 16:47,29-08-2002,59
29-08-2002 16:48,29-08-2002,0
29-08-2002 16:49,29-08-2002,3
29-08-2002 16:50,29-08-2002,47
29-08-2002 16:51,29-08-2002,55
29-08-2002 16:52,29-08-2002,42
29-08-2002 16:53,29-08-2002,147
29-08-2002 16:54,29-08-2002,111
29-08-2002 16:55,29-08-2002,31
29-08-2002 16:56,29-08-2002,43
29-08-2002 16:57,29-08-2002,9
29-08-2002 16:58,29-08-2002,28
29-08-2002 16:59,29-08-2002,26
29-08-2002 17:00,29-08-2002,29
29-08-2002 17:01,29-08-2002,17
29-08-2002 17:02,29-08-2002,22
29-08-2002 17:03,29-08-2002,66
29-08-2002 17:04,29-08-2002,232
29-08-2002 17:05,29-08-2002,97
29-08-2002 17:06,29-08-2002,10
29-08-2002 17:07,29-08-2002,249
29-08-2002 17:08,29-08-2002,142
29-08-2002 17:09,29-08-2002,157
29-08-2002 17:10,29-08-2002,3
29-08-2002 17:11,29-08-2002,249
29-08-2002 17:12,29-08-2002,76
29-08-2002 17:13,29-08-2002,189
29-08-2002 17:14,29-08-2002,266
29-08-2002 17:15,29-08-2002,50
29-08-2002 17:16,29-08-2002,47
29-08-2002 17:17,29-08-2002,24
29-08-2002 17:18,29-08-2002,16
29-08-2002 17:19,29-08-2002,9
29-08-2002 17:20,29-08-2002,45
29-08-2002 17:21,29-08-2002,55
29-08-2002 17:22,29-08-2002,3
29-08-2002 17:23,29-08-2002,0
29-08-2002 17:24,29-08-2002,284
29-08-2002 17:25,29-08-2002,315
29-08-2002 17:26,29-08-2002,76
29-08-2002 17:27,29-08-2002,111
29-08-2002 17:28,29-08-2002,80
29-08-2002 17:29,29-08-2002,175
29-08-2002 17:30,29-08-2002,515
29-08-2002 17:31,29-08-2002,147
29-08-2002 17:32,29-08-2002,258
29-08-2002 17:33,29-08-2002,360
29-08-2002 17:34,29-08-2002,195
29-08-2002 17:35,29-08-2002,294
29-08-2002 17:36,29-08-2002,142
29-08-2002 17:37,29-08-2002,223
29-08-2002 17:38,29-08-2002,384
29-08-2002 17:39,29-08-2002,315
29-08-2002 17:40,29-08-2002,0
29-08-2002 17:41,29-08-2002,55
29-08-2002 17:42,29-08-2002,36
29-08-2002 17:43,29-08-2002,26
29-08-2002 17:44,29-08-2002,438
29-08-2002 17:45,29-08-2002,758
29-08-2002 17:46,29-08-2002,483
29-08-2002 17:47,29-08-2002,808
29-08-2002 17:48,29-08-2002,325
29-08-2002 17:49,29-08-2002,182
29-08-2002 17:50,29-08-2002,275
29-08-2002 17:51,29-08-2002,80
29-08-2002 17:52,29-08-2002,7
29-08-2002 17:53,29-08-2002,86
29-08-2002 17:54,29-08-2002,304
29-08-2002 17:55,29-08-2002,209
29-08-2002 17:56,29-08-2002,43
29-08-2002 17:57,29-08-2002,195
29-08-2002 17:58,29-08-2002,240
29-08-2002 17:59,29-08-2002,131
29-08-2002 18:00,29-08-2002,80
29-08-2002 18:01,29-08-2002,152
29-08-2002 18:02,29-08-2002,189
29-08-2002 18:03,29-08-2002,131
29-08-2002 18:04,29-08-2002,24
29-08-2002 18:05,29-08-2002,19
29-08-2002 18:06,29-08-2002,76
29-08-2002 18:07,29-08-2002,249
29-08-2002 18:08,29-08-2002,59
29-08-2002 18:09,29-08-2002,52
29-08-2002 18:10,29-08-2002,624
29-08-2002 18:11,29-08-2002,360
29-08-2002 18:12,29-08-2002,104
29-08-2002 18:13,29-08-2002,36
29-08-2002 18:14,29-08-2002,111
29-08-2002 18:15,29-08-2002,209
29-08-2002 18:16,29-08-2002,304
29-08-2002 18:17,29-08-2002,304
29-08-2002 18:18,29-08-2002,223
29-08-2002 18:19,29-08-2002,163
29-08-2002 18:20,29-08-2002,142
29-08-2002 18:21,29-08-2002,467
29-08-2002 18:22,29-08-2002,372
29-08-2002 18:23,29-08-2002,121
29-08-2002 18:24,29-08-2002,40
29-08-2002 18:25,29-08-2002,152
29-08-2002 18:26,29-08-2002,157
29-08-2002 18:27,29-08-2002,189
29-08-2002 18:28,29-08-2002,348
29-08-2002 18:29,29-08-2002,168
29-08-2002 18:30,29-08-2002,294
29-08-2002 18:31,29-08-2002,249
29-08-2002 18:32,29-08-2002,336
29-08-2002 18:33,29-08-2002,605
29-08-2002 18:34,29-08-2002,189
29-08-2002 18:35,29-08-2002,175
29-08-2002 18:36,29-08-2002,55
29-08-2002 18:37,29-08-2002,284
29-08-2002 18:38,29-08-2002,147
29-08-2002 18:39,29-08-2002,175
29-08-2002 18:40,29-08-2002,182
29-08-2002 18:41,29-08-2002,104
29-08-2002 18:42,29-08-2002,3
29-08-2002 18:43,29-08-2002,438
29-08-2002 18:44,29-08-2002,396
29-08-2002 18:45,29-08-2002,438
29-08-2002 18:46,29-08-2002,111
29-08-2002 18:47,29-08-2002,209
29-08-2002 18:48,29-08-2002,131
29-08-2002 18:49,29-08-2002,42
29-08-2002 18:50,29-08-2002,0
29-08-2002 18:51,29-08-2002,0
29-08-2002 18:52,29-08-2002,14
29-08-2002 18:53,29-08-2002,35
29-08-2002 18:54,29-08-2002,3
29-08-2002 18:55,29-08-2002,10
29-08-2002 18:56,29-08-2002,73
29-08-2002 18:57,29-08-2002,21
29-08-2002 18:58,29-08-2002,9
29-08-2002 18:59,29-08-2002,7
29-08-2002 19:00,29-08-2002,3
29-08-2002 19:01,29-08-2002,0
29-08-2002 19:02,29-08-2002,0
29-08-2002 19:03,29-08-2002,0
29-08-2002 19:04,29-08-2002,0
29-08-2002 19:05,29-08-2002,0
29-08-2002 19:06,29-08-2002,0
29-08-2002 19:07,29-08-2002,0
29-08-2002 19:08,29-08-2002,66
29-08-2002 19:09,29-08-2002,175
29-08-2002 19:10,29-08-2002,24
29-08-2002 19:11,29-08-2002,0
29-08-2002 19:12,29-08-2002,0
29-08-2002 19:13,29-08-2002,3
29-08-2002 19:14,29-08-2002,0
29-08-2002 19:15,29-08-2002,0
29-08-2002 19:16,29-08-2002,0
29-08-2002 19:17,29-08-2002,0
29-08-2002 19:18,29-08-2002,10
29-08-2002 19:19,29-08-2002,17
29-08-2002 19:20,29-08-2002,21
29-08-2002 19:21,29-08-2002,5
29-08-2002 19:22,29-08-2002,0
29-08-2002 19:23,29-08-2002,258
29-08-2002 19:24,29-08-2002,157
29-08-2002 19:25,29-08-2002,107
29-08-2002 19:26,29-08-2002,304
29-08-2002 19:27,29-08-2002,249
29-08-2002 19:28,29-08-2002,152
29-08-2002 19:29,29-08-2002,93
29-08-2002 19:30,29-08-2002,758
29-08-2002 19:31,29-08-2002,315
29-08-2002 19:32,29-08-2002,348
29-08-2002 19:33,29-08-2002,424
29-08-2002 19:34,29-08-2002,498
29-08-2002 19:35,29-08-2002,76
29-08-2002 19:36,29-08-2002,315
29-08-2002 19:37,29-08-2002,22
29-08-2002 19:38,29-08-2002,52
29-08-2002 19:39,29-08-2002,348
29-08-2002 19:40,29-08-2002,240
29-08-2002 19:41,29-08-2002,40
29-08-2002 19:42,29-08-2002,168
29-08-2002 19:43,29-08-2002,223
29-08-2002 19:44,29-08-2002,384
29-08-2002 19:45,29-08-2002,372
29-08-2002 19:46,29-08-2002,240
